case_SUMleges_seq,action_code_seq,activityNameEN_seq,case_caseStatus_seq,case_Responsible_actor_seq,concept_name_seq,case_last_phase_seq,case_requestComplete_seq,case_parts_seq,question_seq,case_termName_seq,monitoringResource_seq,org_resource_seq,delta,delta_p,delta_df,duration,duration_df,duration_p,cluster
148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637/148.80637,01HOOFD010/08AWB450202/01HOOFD040/04BPT010/01HOOFD0651/06VD010/05EIND010/01HOOFD050/08AWB45010/01HOOFD1902/08AWB45030/01HOOFD130/09AHI010/01HOOFD375/01BB540/01HOOFD790,registersubmissiondaterequest/entersenddateretrievemissingdata/forwardtothecompetentauthority/MERpresent/sendprocedureconfirmation/extendprocedureterm/terminateonrequest/applicantisstakeholder/termforsupplyingmissingdata/entersenddateprocedureconfirmation/receiveadditionalinformation/WAWpermitaspect/article34WABOapplies/phaseadviceknown/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G/G/G/G/G/G/G/G/G,560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604,ArtificialStartTask/01HOOFD/08AWB45/01HOOFD/04BPT/01HOOFD/06VD/05EIND/01HOOFD/08AWB45/01HOOFD/08AWB45/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1/1/1/1/1/1/1/1,Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw,EMPTY/EMPTY/False/False/EMPTY/False/False/True/EMPTY/EMPTY/True/False/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,1254625/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604,1254625/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560429/560429,0/1/17/0/0/0/0/0/0/0/28/0/0/0/0/50/0/0,0/14/-14/14/0/0/0/0/0/0/0/28/0/0/2/0,0/14/0/0/0/0/0/0/0/28/0/0/0/0/50/0,96,92,44,5
118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473,01HOOFD010/05EIND010/06VD010/01HOOFD120/09AHI010/01HOOFD370/01BB540/01HOOFD790,registersubmissiondaterequest/terminateonrequest/extendprocedureterm/subcasescompletenesscompleted/article34WABOapplies/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G,560600/560600/560600/560600/560600/560600/560600/560600,ArtificialStartTask/01HOOFD/05EIND/06VD/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1,Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop,EMPTY/False/False/EMPTY/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560604/560604/560604/560600/560600/560600/560600/560600,560602/560600/560600/560600/560600/560600/560429/560429,0/1/5/0/0/0/0/90/0/0,0/1/0/1/0/0/1/0,0/2/0/0/0/0/90/0,96,92,3,5
118.9473/118.9473/118.9473/118.9473/118.9473/118.9473,01HOOFD0652/05EIND010/06VD010/01HOOFD120/09AHI010/01HOOFD370,entersenddateprocedureconfirmation/terminateonrequest/extendprocedureterm/subcasescompletenesscompleted/article34WABOapplies/assessmentofcontentcompleted,G/G/G/G/G/G,560600/560600/560600/560600/560600/560600,ArtificialStartTask/01HOOFD/05EIND/06VD/01HOOFD/09AH/01HOOFD/ArtificialEndTask,Vergunningverleend/Vergunningverleend/Vergunningverleend/Vergunningverleend/Vergunningverleend/Vergunningverleend,1/1/1/1/1/1,Sloop/Sloop/Sloop/Sloop/Sloop/Sloop,EMPTY/False/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,1254625/1254625/1254625/1254625/560600/560600,560600/560600/560600/560600/560600/560600,0/1/0/0/0/0/0/16,0/0/0/0/0/0,0/0/0/0/0/0,17,0,0,5
16.86/16.86/16.86/16.86/16.86/16.86/16.86/16.86/16.86/16.86,01HOOFD010/06VD010/01HOOFD100/05EIND010/01HOOFD120/09AHI010/01HOOFD370/01BB540/01HOOFD790/01BB770,registersubmissiondaterequest/extendprocedureterm/registrerdateofpublishingreceivedrequest/terminateonrequest/subcasescompletenesscompleted/article34WABOapplies/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase/setphasephasepermittingirrevocable,G/G/G/G/G/G/G/G/G/G,560596/560596/560596/560596/560596/560596/560596/560596/560596/560596,ArtificialStartTask/01HOOFD/06VD/01HOOFD/05EIND/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/01BB/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1/1,Kap/Kap/Kap/Kap/Kap/Kap/Kap/Kap/Kap/Kap,EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560596/560596/560596/560596/560596/560596/560596/560596/560596/560596,1254625/560596/560596/560596/560596/560596/560596/560429/560429/560429,0/1/53/0/0/0/0/0/43/0/0/0,0/49/0/0/0/0/0/1/0/42,0/0/0/0/0/0/0/0/0/0,97,0,92,5
102.846/102.846/102.846/102.846/102.846/102.846/102.846/102.846/102.846/102.846/102.846,01HOOFD0302/04BPT010/01HOOFD0651/06VD010/01HOOFD100/05EIND010/01HOOFD050/09AHI010/01HOOFD370/01BB540/01HOOFD790,entersenddateacknowledgement/MERpresent/sendprocedureconfirmation/extendprocedureterm/registrerdateofpublishingreceivedrequest/terminateonrequest/applicantisstakeholder/article34WABOapplies/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G/G/G/G,560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604,ArtificialStartTask/01HOOFD/04BPT/01HOOFD/06VD/01HOOFD/05EIND/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1/1/1,Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw,EMPTY/False/EMPTY/False/EMPTY/False/True/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560604/560604/560604/560604/560604/560604/560604/560604/560604/560604/560604,560613/560604/560604/560604/560604/560604/560604/560604/560604/560429/560429,0/1/14/0/0/0/0/0/0/0/78/0/0,0/14/0/0/0/0/0/0/0/2/0,0/14/0/0/0/0/0/0/0/78/0,93,92,16,5
16.86/16.86/16.86/16.86/16.86/16.86/16.86/16.86/16.86/16.86,01HOOFD010/06VD010/01HOOFD1902/05EIND010/01HOOFD250/09AHI010/01HOOFD375/01BB540/01HOOFD790/01BB770,registersubmissiondaterequest/extendprocedureterm/entersenddateprocedureconfirmation/terminateonrequest/treatsubcasescontent/article34WABOapplies/phaseadviceknown/objectionlodgedagainstdecision/closecase/setphasephasepermittingirrevocable,G/G/G/G/G/G/G/G/G/G,560596/560596/560596/560596/560596/560596/560596/560596/560596/560596,ArtificialStartTask/01HOOFD/06VD/01HOOFD/05EIND/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/01BB/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1/1,Kap/Kap/Kap/Kap/Kap/Kap/Kap/Kap/Kap/Kap,EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560613/560596/560596/560596/560596/560596/560596/560596/560596/560596,560613/560596/560596/560596/560596/560596/560596/560429/560429/560429,0/1/45/1/0/0/0/0/46/0/0/0,0/44/0/0/1/0/0/7/0/39,0/44/1/0/0/0/0/46/0/0,93,91,91,5
16.86/16.86/16.86/16.86/16.86/16.86/16.86,01HOOFD010/05EIND020/01HOOFD790/05EIND050/01HOOFD015/05EIND010/01HOOFD790,registersubmissiondaterequest/enterdateterminationrequestreceived/registerdeadline/entersenddateconfirmationrequest/phaseapplicationreceived/terminateonrequest/closecase,G/G/G/G/G/G/G,560596/560596/560596/560596/560596/560596/560596,ArtificialStartTask/01HOOFD/05EIND/01HOOFD/05EIND/01HOOFD/05EIND/01HOOFD/ArtificialEndTask,Procedureafgebroken/Procedureafgebroken/Procedureafgebroken/Procedureafgebroken/Procedureafgebroken/Procedureafgebroken/Procedureafgebroken,1/1/1/1/1/1/1,Kap/Kap/Kap/Kap/Kap/Kap/Kap,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/True/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560596/560596/560596/560596/560596/560596/560596,560429/560429/560429/560429/560429/560429/560429,0/1/52/0/0/42/0/0/0,0/0/0/0/0/0/0,0/0/0/0/0/0/0,95,0,0,5
1713.9202/1713.9202/1713.9202/1713.9202/1713.9202/1713.9202/1713.9202/1713.9202,01HOOFD010/05EIND010/06VD010/01HOOFD120/09AHI010/01HOOFD370/01BB540/01HOOFD790,registersubmissiondaterequest/terminateonrequest/extendprocedureterm/subcasescompletenesscompleted/article34WABOapplies/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G,560600/560600/560600/560600/560600/560600/560600/560600,ArtificialStartTask/01HOOFD/05EIND/06VD/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld,1/1/1/1/1/1/1/1,Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw,EMPTY/False/False/EMPTY/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,1254625/560600/560600/560600/560600/560600/560600/560600,1254625/560600/560600/560600/560600/560600/560429/560429,0/1/34/0/0/0/0/57/0/0,0/33/0/0/0/0/2/0,0/33/0/0/0/0/57/0,92,90,35,5
51.423/51.423/51.423/51.423/51.423/51.423/51.423/51.423,01HOOFD0302/05EIND010/06VD010/01HOOFD120/09AHI010/01HOOFD370/01BB540/01HOOFD790,entersenddateacknowledgement/terminateonrequest/extendprocedureterm/subcasescompletenesscompleted/article34WABOapplies/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G,560600/560600/560600/560600/560600/560600/560600/560600,ArtificialStartTask/01HOOFD/05EIND/06VD/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1,Reclame/Reclame/Reclame/Reclame/Reclame/Reclame/Reclame/Reclame,EMPTY/False/False/EMPTY/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560600/560600/560600/560600/560600/560600/560600/560600,1254625/560600/560600/560600/560600/560600/560429/560429,0/1/21/0/0/0/0/68/0/0,0/21/0/0/0/0/4/0,0/21/0/0/0/0/68/0,90,89,25,5
118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473,01HOOFD010/08AWB450202/01HOOFD0652/06VD010/01HOOFD100/05EIND010/01HOOFD050/08AWB45010/01HOOFD1902/08AWB45030/01HOOFD130/09AHI010/01HOOFD370/01BB540/01HOOFD790,registersubmissiondaterequest/entersenddateretrievemissingdata/entersenddateprocedureconfirmation/extendprocedureterm/registrerdateofpublishingreceivedrequest/terminateonrequest/applicantisstakeholder/termforsupplyingmissingdata/entersenddateprocedureconfirmation/receiveadditionalinformation/WAWpermitaspect/article34WABOapplies/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G/G/G/G/G/G/G/G,560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429,ArtificialStartTask/01HOOFD/08AWB45/01HOOFD/06VD/01HOOFD/05EIND/01HOOFD/08AWB45/01HOOFD/08AWB45/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1/1/1/1/1/1/1,Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop,EMPTY/EMPTY/EMPTY/False/EMPTY/False/True/EMPTY/EMPTY/True/False/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,1254625/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429,1254625/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429/560429,0/1/7/0/0/0/0/0/0/5/0/0/0/0/69/0/0,0/4/0/0/0/0/0/0/0/0/5/0/0/0/0,0/4/0/0/0/0/0/0/5/0/0/0/0/69/0,82,78,9,5
118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473/118.9473,01HOOFD010/04BPT010/01HOOFD0651/06VD010/01HOOFD100/09AHI010/01HOOFD370/05EIND010/01HOOFD4901,registersubmissiondaterequest/MERpresent/sendprocedureconfirmation/extendprocedureterm/registrerdateofpublishingreceivedrequest/article34WABOapplies/assessmentofcontentcompleted/terminateonrequest/creatingenvironmentalpermitdecision,G/G/G/G/G/G/G/G/G,560604/560604/560604/560604/560604/560604/560604/560604/560604,ArtificialStartTask/01HOOFD/04BPT/01HOOFD/06VD/01HOOFD/09AH/01HOOFD/05EIND/01HOOFD/ArtificialEndTask,Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld,1/1/1/1/1/1/1/1/1,Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop,EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560600/560604/560604/560604/560604/560604/560604/560604/560604,560613/560604/560604/560604/560604/560604/560604/560604/560604,0/1/36/0/0/0/0/0/0/0/20,0/35/0/0/0/0/0/0/0,0/35/0/0/0/0/0/0/0,57,35,35,5
51.423/51.423/51.423/51.423/51.423/51.423/51.423/51.423/51.423,01HOOFD010/06VD010/01HOOFD100/05EIND010/01HOOFD120/09AHI010/01HOOFD370/01BB540/01HOOFD790,registersubmissiondaterequest/extendprocedureterm/registrerdateofpublishingreceivedrequest/terminateonrequest/subcasescompletenesscompleted/article34WABOapplies/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G/G,560604/560604/560604/560604/560604/560604/560604/560604/560604,ArtificialStartTask/01HOOFD/06VD/01HOOFD/05EIND/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1,Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw,EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,1254625/560604/560604/560604/560604/560604/560604/560604/560604,1254625/560604/560604/560604/560604/560604/560604/560429/560429,0/1/19/1/0/0/0/0/55/0/0,0/18/1/-1/1/0/0/2/0,0/18/1/0/0/0/0/55/0,76,74,21,5
242.99475/242.99475/242.99475/242.99475/242.99475/242.99475/242.99475/242.99475/242.99475,01HOOFD010/06VD010/01HOOFD100/05EIND010/01HOOFD050/09AHI010/01HOOFD370/01BB540/01HOOFD790,registersubmissiondaterequest/extendprocedureterm/registrerdateofpublishingreceivedrequest/terminateonrequest/applicantisstakeholder/article34WABOapplies/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G/G,560604/560604/560604/560604/560604/560604/560604/560604/560604,ArtificialStartTask/01HOOFD/06VD/01HOOFD/05EIND/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1,Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop,EMPTY/False/EMPTY/False/True/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,1254625/560604/560604/560604/560604/560604/560604/560604/560604,1254625/560604/560604/560604/560604/560604/560604/560602/560602,0/1/35/0/0/0/0/0/56/0/0,0/34/0/0/0/0/0/4/0,0/34/0/0/0/0/0/56/0,92,90,38,5
162.54726/162.54726/162.54726/162.54726/162.54726/162.54726/162.54726/162.54726/162.54726,01HOOFD010/06VD010/01HOOFD100/05EIND010/01HOOFD120/09AHI010/01HOOFD375/01BB540/01HOOFD790,registersubmissiondaterequest/extendprocedureterm/registrerdateofpublishingreceivedrequest/terminateonrequest/subcasescompletenesscompleted/article34WABOapplies/phaseadviceknown/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G/G,560604/560604/560604/560604/560604/560604/560604/560604/560604,ArtificialStartTask/01HOOFD/06VD/01HOOFD/05EIND/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld,1/1/1/1/1/1/1/1/1,Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw,EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560604/560604/560604/560604/560604/560604/560604/560604/560604,1254625/560604/560604/560604/560604/560604/560604/560429/560429,0/1/33/0/0/0/0/0/41/0/0,0/30/0/0/0/0/0/2/0,0/30/0/0/0/0/0/41/0,75,71,32,5
260.1161/260.1161/260.1161/260.1161/260.1161/260.1161/260.1161/260.1161/260.1161,01HOOFD010/06VD010/01HOOFD100/09AHI010/01HOOFD375/05EIND010/01HOOFD4901/01BB540/01HOOFD790,registersubmissiondaterequest/extendprocedureterm/registrerdateofpublishingreceivedrequest/article34WABOapplies/phaseadviceknown/terminateonrequest/creatingenvironmentalpermitdecision/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G/G,560600/560600/560600/560600/560600/560600/560600/560600/560600,ArtificialStartTask/01HOOFD/06VD/01HOOFD/09AH/01HOOFD/05EIND/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld/Zaakafgehandeld,1/1/1/1/1/1/1/1/1,BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO,EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,1254625/560429/560429/560429/560429/560429/560429/560429/560429,1254625/560429/560429/560429/560429/560429/560429/560429/560429,0/1/4/0/0/0/0/0/70/0/0,0/1/0/0/0/0/0/6/0,0/1/0/0/0/0/0/70/0,75,71,7,5
55.91619/55.91619/55.91619/55.91619/55.91619/55.91619/55.91619/55.91619,01HOOFD010/05EIND010/06VD010/01HOOFD120/09AHI010/01HOOFD375/01BB540/01HOOFD790,registersubmissiondaterequest/terminateonrequest/extendprocedureterm/subcasescompletenesscompleted/article34WABOapplies/phaseadviceknown/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G,560600/560600/560600/560600/560600/560600/560600/560600,ArtificialStartTask/01HOOFD/05EIND/06VD/01HOOFD/09AH/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1,Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw/Bouw,EMPTY/False/False/EMPTY/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560600/560600/560600/560600/560600/560600/560600/560600,560600/560600/560600/560600/560600/560600/560429/560429,0/1/27/0/0/0/0/57/0/0,0/0/0/0/0/0/2/0,0/0/0/0/0/0/57/0,85,57,2,5
242.99475/242.99475/242.99475/242.99475/242.99475/242.99475/242.99475/242.99475/242.99475/242.99475,01HOOFD010/06VD010/01HOOFD100/09AHI010/01HOOFD370/05EIND010/01HOOFD4901/01BB540/01HOOFD790/01BB770,registersubmissiondaterequest/extendprocedureterm/registrerdateofpublishingreceivedrequest/article34WABOapplies/assessmentofcontentcompleted/terminateonrequest/creatingenvironmentalpermitdecision/objectionlodgedagainstdecision/closecase/setphasephasepermittingirrevocable,G/G/G/G/G/G/G/G/G/G,560429/560429/560429/560429/560429/560429/560429/560429/560429/560429,ArtificialStartTask/01HOOFD/06VD/01HOOFD/09AH/01HOOFD/05EIND/01HOOFD/01BB/01HOOFD/01BB/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1/1,Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop/Sloop,EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/False/EMPTY/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,1254625/560429/560429/560429/560429/560429/560429/560429/560429/560429,1254625/560429/560429/560429/560429/560429/560429/560429/560429/560429,0/1/7/0/0/0/0/0/55/0/0/0,0/6/0/0/0/0/0/5/0/50,0/6/0/0/0/0/0/55/0/0,63,61,61,5
230.26546/230.26546/230.26546/230.26546/230.26546/230.26546/230.26546/230.26546/230.26546,01HOOFD010/06VD010/01HOOFD100/09AHI010/01HOOFD050/05EIND010/01HOOFD370/01BB540/01HOOFD790,registersubmissiondaterequest/extendprocedureterm/registrerdateofpublishingreceivedrequest/article34WABOapplies/applicantisstakeholder/terminateonrequest/assessmentofcontentcompleted/objectionlodgedagainstdecision/closecase,G/G/G/G/G/G/G/G/G,560429/560429/560429/560429/560429/560429/560429/560429/560429,ArtificialStartTask/01HOOFD/06VD/01HOOFD/09AH/01HOOFD/05EIND/01HOOFD/01BB/01HOOFD/ArtificialEndTask,Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk/Vergunningonherroepelijk,1/1/1/1/1/1/1/1/1,BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO/BouwHandeleninstrijdmetregelsRO,EMPTY/False/EMPTY/False/True/False/EMPTY/False/EMPTY,EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY/EMPTY,560602/560429/560429/560429/560429/560429/560429/560429/560429,560602/560429/560429/560429/560429/560429/560429/560429/560429,0/1/2/0/0/8/0/0/47/0/0,0/1/0/0/0/0/0/13/0,0/1/0/0/8/0/0/47/0,58,56,14,5
0,01HOOFD010,registersubmissiondaterequest,G,560604,ArtificialStartTask/01HOOFD/ArtificialEndTask,Procedureafgebroken,1,BouwSloop,EMPTY,EMPTY,560613,560613,0/1/2,0,0,3,0,0,5
